timestamp,device,action,src_ip,src_zone,dest_ip,dest_zone,dest_port,protocol,rule_id,bytes,message
2026-08-16 19:28:39,STREAMNET-FW01,ALLOW,10.0.10.20,employee,10.0.20.10,server,443,TCP,101,16219,Approved HTTPS traffic
2026-08-16 19:29:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,18348,Approved HTTPS traffic
2026-08-16 19:30:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,12945,Approved HTTPS traffic
2026-08-16 19:30:39,STREAMNET-FW01,DENY,198.51.100.196,internet,10.0.20.10,server,22,TCP,201,27689,External SSH attempt blocked
2026-08-16 19:32:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.10,server,443,TCP,101,25004,Approved HTTPS traffic
2026-08-16 19:33:39,STREAMNET-FW01,ALLOW,10.0.10.16,employee,10.0.20.10,server,443,TCP,101,10277,Approved HTTPS traffic
2026-08-16 19:36:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.53,server,53,UDP,102,29764,Approved DNS traffic
2026-08-16 19:37:39,STREAMNET-FW01,DENY,198.51.100.94,internet,10.0.20.10,server,22,TCP,201,39558,External SSH attempt blocked
2026-08-16 19:40:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.53,server,53,UDP,102,25638,Approved DNS traffic
2026-08-16 19:41:39,STREAMNET-FW01,ALLOW,10.0.10.11,employee,10.0.20.53,server,53,UDP,102,27368,Approved DNS traffic
2026-08-16 19:42:39,STREAMNET-FW01,ALLOW,10.0.10.68,employee,10.0.20.10,server,443,TCP,101,17859,Approved HTTPS traffic
2026-08-16 19:44:39,STREAMNET-FW01,ALLOW,10.0.10.19,employee,10.0.20.53,server,53,UDP,102,49924,Approved DNS traffic
2026-08-16 19:45:39,STREAMNET-FW01,ALLOW,10.0.10.67,employee,10.0.20.10,server,443,TCP,101,28148,Approved HTTPS traffic
2026-08-16 19:45:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.53,server,53,UDP,102,3471,Approved DNS traffic
2026-08-16 19:50:39,STREAMNET-FW01,ALLOW,10.0.10.64,employee,10.0.20.10,server,443,TCP,101,30757,Approved HTTPS traffic
2026-08-16 19:50:39,STREAMNET-FW01,DENY,198.51.100.147,internet,10.0.20.10,server,22,TCP,201,25970,External SSH attempt blocked
2026-08-16 19:51:39,STREAMNET-FW01,ALLOW,10.0.10.23,employee,10.0.20.10,server,443,TCP,101,17832,Approved HTTPS traffic
2026-08-16 19:53:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.53,server,53,UDP,102,35850,Approved DNS traffic
2026-08-16 19:54:39,STREAMNET-FW01,ALLOW,10.0.10.60,employee,10.0.20.10,server,443,TCP,101,44519,Approved HTTPS traffic
2026-08-16 19:54:39,STREAMNET-FW01,DENY,198.51.100.16,internet,10.0.20.10,server,22,TCP,201,1473,External SSH attempt blocked
2026-08-16 19:57:39,STREAMNET-FW01,ALLOW,10.0.10.26,employee,10.0.20.10,server,443,TCP,101,43737,Approved HTTPS traffic
2026-08-16 19:59:39,STREAMNET-FW01,ALLOW,10.0.10.78,employee,10.0.20.10,server,443,TCP,101,18477,Approved HTTPS traffic
2026-08-16 19:59:39,STREAMNET-FW01,DENY,198.51.100.26,internet,10.0.20.10,server,22,TCP,201,18523,External SSH attempt blocked
2026-08-16 20:04:39,STREAMNET-FW01,ALLOW,10.0.10.41,employee,10.0.20.10,server,443,TCP,101,30414,Approved HTTPS traffic
2026-08-16 20:04:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,2391,Approved HTTPS traffic
2026-08-16 20:05:39,STREAMNET-FW01,ALLOW,10.0.10.67,employee,10.0.20.10,server,443,TCP,101,16746,Approved HTTPS traffic
2026-08-16 20:06:39,STREAMNET-FW01,ALLOW,10.0.10.61,employee,10.0.20.10,server,443,TCP,101,37834,Approved HTTPS traffic
2026-08-16 20:10:39,STREAMNET-FW01,ALLOW,10.0.10.75,employee,10.0.20.10,server,443,TCP,101,25744,Approved HTTPS traffic
2026-08-16 20:10:39,STREAMNET-FW01,ALLOW,10.0.10.51,employee,10.0.20.10,server,443,TCP,101,26988,Approved HTTPS traffic
2026-08-16 20:11:39,STREAMNET-FW01,ALLOW,10.0.10.53,employee,10.0.20.53,server,53,UDP,102,31192,Approved DNS traffic
2026-08-16 20:16:39,STREAMNET-FW01,ALLOW,10.0.10.16,employee,10.0.20.10,server,443,TCP,101,10516,Approved HTTPS traffic
2026-08-16 20:16:39,STREAMNET-FW01,DENY,198.51.100.54,internet,10.0.20.10,server,22,TCP,201,43823,External SSH attempt blocked
2026-08-16 20:17:39,STREAMNET-FW01,ALLOW,10.0.10.53,employee,10.0.20.10,server,443,TCP,101,16795,Approved HTTPS traffic
2026-08-16 20:17:39,STREAMNET-FW01,DENY,198.51.100.161,internet,10.0.20.10,server,22,TCP,201,30122,External SSH attempt blocked
2026-08-16 20:18:39,STREAMNET-FW01,ALLOW,10.0.10.57,employee,10.0.20.53,server,53,UDP,102,44726,Approved DNS traffic
2026-08-16 20:19:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.10,server,443,TCP,101,49155,Approved HTTPS traffic
2026-08-16 20:19:39,STREAMNET-FW01,ALLOW,10.0.10.10,employee,10.0.20.10,server,443,TCP,101,28362,Approved HTTPS traffic
2026-08-16 20:20:39,STREAMNET-FW01,ALLOW,10.0.10.74,employee,10.0.20.10,server,443,TCP,101,41479,Approved HTTPS traffic
2026-08-16 20:20:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,28911,Approved HTTPS traffic
2026-08-16 20:23:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,1303,Approved HTTPS traffic
2026-08-16 20:24:39,STREAMNET-FW01,ALLOW,10.0.10.27,employee,10.0.20.10,server,443,TCP,101,44848,Approved HTTPS traffic
2026-08-16 20:24:39,STREAMNET-FW01,ALLOW,10.0.10.41,employee,10.0.20.10,server,443,TCP,101,46191,Approved HTTPS traffic
2026-08-16 20:25:39,STREAMNET-FW01,ALLOW,10.0.10.39,employee,10.0.20.10,server,443,TCP,101,25411,Approved HTTPS traffic
2026-08-16 20:26:39,STREAMNET-FW01,ALLOW,10.0.10.52,employee,10.0.20.53,server,53,UDP,102,29355,Approved DNS traffic
2026-08-16 20:27:39,STREAMNET-FW01,DENY,198.51.100.177,internet,10.0.20.10,server,22,TCP,201,32569,External SSH attempt blocked
2026-08-16 20:27:39,STREAMNET-FW01,ALLOW,203.0.113.120,internet,10.0.20.10,server,22,TCP,999,46491,External SSH allowed by temporary rule
2026-08-16 20:28:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,3815,Approved HTTPS traffic
2026-08-16 20:29:39,STREAMNET-FW01,DENY,198.51.100.39,internet,10.0.20.10,server,22,TCP,201,15887,External SSH attempt blocked
2026-08-16 20:30:39,STREAMNET-FW01,ALLOW,203.0.113.120,internet,10.0.20.10,server,22,TCP,999,49297,External SSH allowed by temporary rule
2026-08-16 20:31:39,STREAMNET-FW01,ALLOW,203.0.113.116,internet,10.0.20.10,server,22,TCP,999,20983,External SSH allowed by temporary rule
2026-08-16 20:33:39,STREAMNET-FW01,ALLOW,10.0.10.52,employee,10.0.20.10,server,443,TCP,101,49726,Approved HTTPS traffic
2026-08-16 20:33:39,STREAMNET-FW01,ALLOW,10.0.10.62,employee,10.0.20.10,server,443,TCP,101,15225,Approved HTTPS traffic
2026-08-16 20:34:39,STREAMNET-FW01,ALLOW,10.0.10.23,employee,10.0.20.10,server,443,TCP,101,25398,Approved HTTPS traffic
2026-08-16 20:36:39,STREAMNET-FW01,ALLOW,10.0.10.26,employee,10.0.20.53,server,53,UDP,102,19840,Approved DNS traffic
2026-08-16 20:39:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,39198,Approved HTTPS traffic
2026-08-16 20:41:39,STREAMNET-FW01,ALLOW,10.0.10.20,employee,10.0.20.10,server,443,TCP,101,48466,Approved HTTPS traffic
2026-08-16 20:41:39,STREAMNET-FW01,ALLOW,10.0.10.48,employee,10.0.20.10,server,443,TCP,101,16765,Approved HTTPS traffic
2026-08-16 20:41:39,STREAMNET-FW01,ALLOW,203.0.113.33,internet,10.0.20.10,server,22,TCP,999,6609,External SSH allowed by temporary rule
2026-08-16 20:43:39,STREAMNET-FW01,ALLOW,10.0.10.13,employee,10.0.20.10,server,443,TCP,101,42623,Approved HTTPS traffic
2026-08-16 20:46:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,9568,Approved HTTPS traffic
2026-08-16 20:48:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,36678,Approved HTTPS traffic
2026-08-16 20:51:39,STREAMNET-FW01,ALLOW,10.0.10.41,employee,10.0.20.10,server,443,TCP,101,29541,Approved HTTPS traffic
2026-08-16 20:51:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.10,server,443,TCP,101,45786,Approved HTTPS traffic
2026-08-16 20:51:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.10,server,443,TCP,101,39303,Approved HTTPS traffic
2026-08-16 20:52:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.53,server,53,UDP,102,31268,Approved DNS traffic
2026-08-16 20:53:39,STREAMNET-FW01,ALLOW,10.0.10.22,employee,10.0.20.10,server,443,TCP,101,35734,Approved HTTPS traffic
2026-08-16 20:53:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,38315,Approved HTTPS traffic
2026-08-16 20:53:39,STREAMNET-FW01,DENY,198.51.100.123,internet,10.0.20.10,server,22,TCP,201,5794,External SSH attempt blocked
2026-08-16 20:56:39,STREAMNET-FW01,ALLOW,10.0.10.10,employee,10.0.20.10,server,443,TCP,101,46889,Approved HTTPS traffic
2026-08-16 20:57:39,STREAMNET-FW01,ALLOW,10.0.10.45,employee,10.0.20.10,server,443,TCP,101,18792,Approved HTTPS traffic
2026-08-16 20:57:39,STREAMNET-FW01,ALLOW,10.0.10.27,employee,10.0.20.53,server,53,UDP,102,18604,Approved DNS traffic
2026-08-16 20:58:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,35411,Approved HTTPS traffic
2026-08-16 20:58:39,STREAMNET-FW01,ALLOW,10.0.10.57,employee,10.0.20.10,server,443,TCP,101,33658,Approved HTTPS traffic
2026-08-16 21:02:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.10,server,443,TCP,101,26760,Approved HTTPS traffic
2026-08-16 21:03:39,STREAMNET-FW01,ALLOW,10.0.10.38,employee,10.0.20.10,server,443,TCP,101,22656,Approved HTTPS traffic
2026-08-16 21:03:39,STREAMNET-FW01,DENY,198.51.100.39,internet,10.0.20.10,server,22,TCP,201,31711,External SSH attempt blocked
2026-08-16 21:06:39,STREAMNET-FW01,ALLOW,10.0.10.22,employee,10.0.20.10,server,443,TCP,101,26886,Approved HTTPS traffic
2026-08-16 21:06:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,49519,Approved HTTPS traffic
2026-08-16 21:06:39,STREAMNET-FW01,DENY,198.51.100.17,internet,10.0.20.10,server,22,TCP,201,31890,External SSH attempt blocked
2026-08-16 21:07:39,STREAMNET-FW01,ALLOW,10.0.10.19,employee,10.0.20.10,server,443,TCP,101,11373,Approved HTTPS traffic
2026-08-16 21:07:39,STREAMNET-FW01,ALLOW,203.0.113.152,internet,10.0.20.10,server,22,TCP,999,38934,External SSH allowed by temporary rule
2026-08-16 21:08:39,STREAMNET-FW01,ALLOW,10.0.10.61,employee,10.0.20.10,server,443,TCP,101,11289,Approved HTTPS traffic
2026-08-16 21:10:39,STREAMNET-FW01,ALLOW,10.0.10.50,employee,10.0.20.10,server,443,TCP,101,3786,Approved HTTPS traffic
2026-08-16 21:10:39,STREAMNET-FW01,ALLOW,10.0.10.30,employee,10.0.20.10,server,443,TCP,101,33781,Approved HTTPS traffic
2026-08-16 21:11:39,STREAMNET-FW01,ALLOW,10.0.10.51,employee,10.0.20.53,server,53,UDP,102,19726,Approved DNS traffic
2026-08-16 21:13:39,STREAMNET-FW01,ALLOW,10.0.10.69,employee,10.0.20.10,server,443,TCP,101,44629,Approved HTTPS traffic
2026-08-16 21:13:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.10,server,443,TCP,101,36764,Approved HTTPS traffic
2026-08-16 21:15:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,23435,Approved HTTPS traffic
2026-08-16 21:15:39,STREAMNET-FW01,DENY,198.51.100.77,internet,10.0.20.10,server,22,TCP,201,8807,External SSH attempt blocked
2026-08-16 21:16:39,STREAMNET-FW01,ALLOW,10.0.10.42,employee,10.0.20.10,server,443,TCP,101,6548,Approved HTTPS traffic
2026-08-16 21:16:39,STREAMNET-FW01,ALLOW,10.0.10.66,employee,10.0.20.10,server,443,TCP,101,13840,Approved HTTPS traffic
2026-08-16 21:16:39,STREAMNET-FW01,ALLOW,10.0.10.50,admin,10.0.20.10,server,22,TCP,103,19350,Approved administrator SSH
2026-08-16 21:17:39,STREAMNET-FW01,ALLOW,10.0.10.33,employee,10.0.20.10,server,443,TCP,101,17549,Approved HTTPS traffic
2026-08-16 21:21:39,STREAMNET-FW01,ALLOW,10.0.10.13,employee,10.0.20.10,server,443,TCP,101,16546,Approved HTTPS traffic
2026-08-16 21:22:39,STREAMNET-FW01,ALLOW,10.0.10.18,employee,10.0.20.10,server,443,TCP,101,43836,Approved HTTPS traffic
2026-08-16 21:24:39,STREAMNET-FW01,ALLOW,10.0.10.43,employee,10.0.20.10,server,443,TCP,101,48323,Approved HTTPS traffic
2026-08-16 21:29:39,STREAMNET-FW01,ALLOW,10.0.10.43,employee,10.0.20.10,server,443,TCP,101,7604,Approved HTTPS traffic
2026-08-16 21:31:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,30307,Approved HTTPS traffic
2026-08-16 21:36:39,STREAMNET-FW01,ALLOW,10.0.10.64,employee,10.0.20.10,server,443,TCP,101,2452,Approved HTTPS traffic
2026-08-16 21:37:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.10,server,443,TCP,101,16705,Approved HTTPS traffic
2026-08-16 21:39:39,STREAMNET-FW01,ALLOW,10.0.10.48,employee,10.0.20.53,server,53,UDP,102,3514,Approved DNS traffic
2026-08-16 21:40:39,STREAMNET-FW01,ALLOW,10.0.10.52,employee,10.0.20.10,server,443,TCP,101,8059,Approved HTTPS traffic
2026-08-16 21:42:39,STREAMNET-FW01,ALLOW,10.0.10.42,employee,10.0.20.10,server,443,TCP,101,6485,Approved HTTPS traffic
2026-08-16 21:43:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.10,server,443,TCP,101,49098,Approved HTTPS traffic
2026-08-16 21:46:39,STREAMNET-FW01,ALLOW,10.0.10.47,employee,10.0.20.53,server,53,UDP,102,43637,Approved DNS traffic
2026-08-16 21:48:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.10,server,443,TCP,101,41219,Approved HTTPS traffic
2026-08-16 21:49:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,7831,Approved HTTPS traffic
2026-08-16 21:49:39,STREAMNET-FW01,ALLOW,10.0.10.70,employee,10.0.20.10,server,443,TCP,101,49588,Approved HTTPS traffic
2026-08-16 21:52:39,STREAMNET-FW01,DENY,198.51.100.92,internet,10.0.20.10,server,22,TCP,201,11919,External SSH attempt blocked
2026-08-16 21:53:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,6612,Approved HTTPS traffic
2026-08-16 21:54:39,STREAMNET-FW01,ALLOW,10.0.10.48,employee,10.0.20.10,server,443,TCP,101,46900,Approved HTTPS traffic
2026-08-16 21:54:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,36692,Approved HTTPS traffic
2026-08-16 21:56:39,STREAMNET-FW01,ALLOW,10.0.10.53,employee,10.0.20.10,server,443,TCP,101,28028,Approved HTTPS traffic
2026-08-16 21:57:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,45083,Approved HTTPS traffic
2026-08-16 21:59:39,STREAMNET-FW01,ALLOW,10.0.10.19,employee,10.0.20.10,server,443,TCP,101,30534,Approved HTTPS traffic
2026-08-16 22:00:39,STREAMNET-FW01,ALLOW,10.0.10.77,employee,10.0.20.10,server,443,TCP,101,44269,Approved HTTPS traffic
2026-08-16 22:02:39,STREAMNET-FW01,ALLOW,10.0.10.71,employee,10.0.20.10,server,443,TCP,101,23552,Approved HTTPS traffic
2026-08-16 22:06:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,26086,Approved HTTPS traffic
2026-08-16 22:06:39,STREAMNET-FW01,ALLOW,10.0.10.30,employee,10.0.20.10,server,443,TCP,101,27272,Approved HTTPS traffic
2026-08-16 22:06:39,STREAMNET-FW01,ALLOW,10.0.10.44,employee,10.0.20.53,server,53,UDP,102,19036,Approved DNS traffic
2026-08-16 22:07:39,STREAMNET-FW01,ALLOW,10.0.10.65,employee,10.0.20.10,server,443,TCP,101,34573,Approved HTTPS traffic
2026-08-16 22:07:39,STREAMNET-FW01,ALLOW,10.0.10.75,employee,10.0.20.10,server,443,TCP,101,43600,Approved HTTPS traffic
